Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2015-01-02,61.46247863769531,61.86369653709189,60.87573045879508,61.08213944145489,8389600
2015-01-05,60.10575866699219,61.10995326690674,60.03617952112222,61.107631838786986,12751200
2015-01-06,59.71845626831055,60.47914156408356,59.10619728540147,60.249546657219184,11070000
2015-01-07,60.51857376098633,60.562638433249646,59.706866544067694,59.93646146347374,9346800
2015-01-08,61.33028030395508,61.48566029178648,60.90819085718961,61.0403848725269,10443200
2015-01-09,60.42118453979492,61.334935799591754,60.24492579601865,61.13548399834058,10523600
2015-01-12,60.302879333496094,60.76207619770819,60.09879891581517,60.539438510904354,6425600
2015-01-13,60.47914505004883,61.64568399934962,60.09184163412637,60.766719057244366,10284000
2015-01-14,59.268558502197266,59.97358638611158,58.934598298107716,59.51903219402809,12225200
2015-01-15,58.704986572265625,59.71150267792249,58.52640999262888,59.53524398782187,10569200
2015-01-16,59.127071380615234,59.161860955581965,58.326960699056634,58.419725821442746,11137200
2015-01-20,59.565391540527344,60.22635452086265,58.96704696245051,59.421604543038434,14933200
2015-01-21,59.66745376586914,60.21245874564339,59.02272642826074,59.407708518707075,9784000
2015-01-22,59.741668701171875,60.06635026004506,58.760659737818116,59.24304629583227,11566000
2015-01-23,59.90167999267578,60.44899921773249,59.87616551217185,59.955016227093964,6166800
2015-01-26,59.493499755859375,59.669758443033665,58.86036912426577,59.58858630670208,8552400
2015-01-27,58.20869827270508,58.85806135904763,57.64977890167992,58.85806135904763,11027600
2015-01-28,57.13492202758789,58.677164606814465,57.121007610378896,58.565845730379266,11430800
2015-01-29,57.515262603759766,57.70079641668581,56.85893881955722,57.406261621369325,15668400
2015-01-30,59.11781311035156,61.137803066165944,59.11781311035156,60.39103194049071,22151600
2015-02-02,59.217525482177734,59.44248464575789,57.90951728774662,59.44248464575789,13665200
2015-02-03,60.24956130981445,60.40262697745766,59.07838282536931,59.53525486081286,15075600
2015-02-04,61.43232727050781,61.85905251855407,60.0895295802938,60.20316633054061,22170800
2015-02-05,63.03487777709961,63.03487777709961,61.66657236557101,61.979660936414746,16565600
2015-02-06,62.01908874511719,63.1856279905628,61.69904297068613,63.02328367446595,11242000
2015-02-09,61.56452560424805,62.23244596910752,61.52278235082604,62.01676541556699,7834400
2015-02-10,61.35347366333008,62.12343772051206,61.140114563524875,61.86369251508344,9396800
2015-02-11,61.7995719909668,61.87159619166118,61.39530620766387,61.564915471772004,8795600
2015-02-12,62.94267654418945,62.94267654418945,62.0481739950367,62.178282683234364,11641600
2015-02-13,62.645286560058594,63.37017987550078,62.44779787197405,63.37017987550078,8476000
2015-02-17,62.933353424072266,63.19357068627845,62.70101556990409,63.075083202116936,6810400
2015-02-18,62.526790618896484,62.963587117866886,62.30142251423162,62.9333820486244,6429200
2015-02-19,62.522151947021484,62.74752007163709,62.26657875048949,62.74752007163709,5654800
2015-02-20,63.42827606201172,63.42827606201172,62.0481877299145,62.50821953741134,9034800
2015-02-23,63.430580139160156,63.50260432977575,62.78932518746943,63.41895898849871,6654800
2015-02-24,63.30513000488281,63.616462048763566,63.00309346555757,63.616462048763566,9045200
2015-02-25,63.430580139160156,63.71403269559249,63.023988764218174,63.023988764218174,6842800
2015-02-26,63.602508544921875,63.77676199299015,63.2005613721703,63.47472551916152,13459600
2015-02-27,63.035579681396484,63.704713804381136,63.035579681396484,63.537430273634975,7965200
2015-03-02,64.65733337402344,64.65733337402344,63.76283080302347,64.29023542376342,11653600
2015-03-03,63.96257781982422,64.74091067704957,63.54437271852549,64.74091067704957,8807200
2015-03-04,63.602508544921875,63.92778022990447,63.25400164878532,63.92778022990447,8021200
2015-03-05,63.69080352783203,63.92546712684635,63.60251397214777,63.892936410376755,6756000
2015-03-06,62.57788848876953,63.77210868582132,62.556978928832315,63.52117978579483,11590800
2015-03-09,63.061161041259766,63.24470289203285,62.51748407171722,62.85205124202467,8902000
2015-03-10,61.616024017333984,62.69871256928405,61.616024017333984,62.647605029680015,11125600
2015-03-11,61.51148223876953,62.12253228083563,61.11650482355331,61.715940802392396,12105200
2015-03-12,62.6336669921875,62.73125205960833,61.87159873226424,61.894833947401786,9530800
2015-03-13,61.5765266418457,62.46173366464573,61.45338781188745,62.46173366464573,12578800
2015-03-16,62.5035514831543,62.742859283163526,61.94826748096999,62.008677615664624,9849600
2015-03-17,61.453392028808594,62.350213174498684,61.369753764407086,62.280514620830765,14290800
2015-03-18,62.189918518066406,62.2619427342379,60.177870492155805,61.35814446814738,50658000
2015-03-19,62.0899772644043,62.44313540534717,61.10486685101611,62.1085682667644,15407500
2015-03-20,62.6475944519043,62.917100175038314,62.06209840892838,62.498894793246926,15372000
2015-03-23,62.34090042114258,63.39106506527772,62.331604920818755,63.22378151139529,8128000
2015-03-24,62.35948181152344,62.90780286224351,62.11784844559312,62.35948181152344,6534800
2015-03-25,61.08629608154297,62.666191283344865,61.08629608154297,62.359503491929566,13054300
2015-03-26,60.956172943115234,61.61601887172766,60.42644277212639,60.64019677708953,9487200
2015-03-27,60.90971755981445,61.16063942495859,60.54727092661096,60.89112655327547,6521100
2015-03-30,61.0212287902832,61.63459715255475,60.8725291325265,61.355788839455904,11237100
2015-03-31,60.78889846801758,61.5323755782794,60.77030746328631,60.844657301429734,7400500
2015-04-01,60.57514953613281,60.89112573915573,59.89671961436093,60.82607139792211,7633000
2015-04-02,60.677391052246094,60.98407890444523,60.23129898628437,60.39858262472091,5083000
2015-04-06,60.5937385559082,61.002655644043905,59.8595568245984,60.156949136772,8351200
2015-04-07,61.1513671875,61.51381391657588,60.695979581928036,60.76103394123926,6660800
2015-04-08,61.801883697509766,62.1178598498691,61.15134038948156,61.23497863320364,6604200
2015-04-09,61.74612808227539,62.099279169245186,61.114168654272675,61.86694124851464,5408500
2015-04-10,61.653175354003906,61.97845405262053,61.27214492447739,61.97845405262053,4628500
2015-04-13,60.97476577758789,62.0806965726572,60.88183202540183,61.54167088343092,5059800
2015-04-14,60.900428771972656,61.28146645373175,60.29634861989171,60.89113326767816,5621800
2015-04-15,61.039833068847656,61.253587125596574,60.686681899428045,60.96548321516175,5347100
2015-04-16,61.011932373046875,61.346499507586344,60.73312406413404,60.90040763140377,4121300
2015-04-17,59.96177673339844,60.872544643253065,59.803788624567986,60.5008024945289,11212900
2015-04-20,60.14765930175781,60.60303977166996,60.017550596068624,60.40787671313618,5948900
