Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2015-01-02,68.5485610961914,69.20181485523948,68.26548299054036,68.90422233754353,3545700
2015-01-05,68.03321075439453,68.99132250321983,68.02595077981019,68.55581263196811,6441000
2015-01-06,67.51783752441406,68.67918944909499,67.45977435836913,68.28723400517563,6195000
2015-01-07,69.49212646484375,69.84779310845364,68.54127501255974,69.04936230666505,6526300
2015-01-08,70.75513458251953,71.06724710216967,70.17445832437161,70.218007105524,7131600
2015-01-09,70.27606201171875,70.89302695352296,70.10911582058348,70.8059294083551,4061500
2015-01-12,69.98576354980469,70.65353761681143,69.81882280192363,70.37045935932507,4192700
2015-01-13,69.93492126464844,70.76238124201652,69.55022563945398,70.16719063482651,5371300
2015-01-14,70.16718292236328,70.26154597776711,69.28891428985844,69.28891428985844,5127800
2015-01-15,70.16718292236328,70.6389815861685,69.95668796350441,70.50832973369532,4424000
2015-01-16,70.61719512939453,70.71881260419941,69.92764165009055,70.1599164927726,4404400
2015-01-20,70.77689361572266,71.37208415919548,70.28332056471558,71.37208415919548,7029500
2015-01-21,70.69703674316406,71.29222717074293,70.11636072408065,70.42121314211782,5031100
2015-01-22,71.78581237792969,71.85839550826925,70.43574511020984,70.75511752898937,7620400
2015-01-23,71.51725006103516,71.85113689712219,71.20513761068932,71.39385818334303,4857700
2015-01-26,71.63337707519531,71.82209208264214,70.8930148413319,71.27045593169991,4298700
2015-01-27,70.20349884033203,71.16887085052284,69.13650930672532,70.87853269601752,7365300
2015-01-28,69.47763061523438,70.96560410981758,69.43408184631845,70.55913416596853,6280100
2015-01-29,69.70264434814453,70.02927674873571,68.86067004905694,69.47763497763404,4600300
2015-01-30,68.06948852539062,69.19454628098148,67.90980233683067,69.03486009242152,7741500
2015-02-02,69.19454956054688,69.27439265861112,67.93883991277617,68.12756046617689,6889500
2015-02-03,69.82603454589844,70.08733824498772,69.37601581570748,69.6953826963538,5090400
2015-02-04,70.11634826660156,70.60266116198262,69.70261847627597,69.70261847627597,5064700
2015-02-05,70.12361907958984,70.5736432608852,69.97845284703615,70.5736432608852,4466200
2015-02-06,70.19621276855469,70.45025648265518,69.93490908041201,70.17443838416574,4629200
2015-02-09,69.65909576416016,70.34138938978884,69.38327210899723,70.10186006959094,4217100
2015-02-10,71.1252670288086,71.20511010417496,69.95666078506727,70.21070995454345,6797400
2015-02-11,72.87458038330078,73.13588409862334,72.00356615297953,72.62053664277559,9736400
2015-02-12,72.78020477294922,72.94715093806859,72.134205570845,72.62052411911245,9062300
2015-02-13,71.95275115966797,72.69311346806751,71.81484487691726,72.69311346806751,5643000
2015-02-17,71.39384460449219,71.64788828605131,71.13254094982084,71.45916774929157,5877800
2015-02-18,72.0979232788086,72.21405517731804,71.2486890427674,71.30675222315325,3472500
2015-02-19,71.65514373779297,72.29388288794306,71.51723194604715,72.07613354794799,4186300
2015-02-20,71.90193176269531,71.90919173578686,71.00914889322665,71.29222692869105,3945500
2015-02-23,72.18502044677734,72.20680036926493,71.66967303599235,71.97453103570356,3075700
2015-02-24,72.27936553955078,72.56244354644242,71.95999320860172,72.185002512096,3389900
2015-02-25,72.22132110595703,72.45359045986365,71.79307673439786,72.35197296363815,3366100
2015-02-26,71.9092025756836,72.11969752517413,71.8438794212233,71.96727129369569,5722000
2015-02-27,71.8438720703125,72.12695011948534,71.83661209686937,72.01807266878721,6461700
2015-03-02,71.85838317871094,72.07613807010483,71.66240820664598,71.84386877022858,3613600
2015-03-03,71.42290496826172,71.82211503101868,71.21966994900524,71.72775749714644,4148100
2015-03-04,71.14155578613281,71.4996002617071,70.9661878598091,71.40461046304131,3884200
2015-03-05,71.04658508300781,71.48500780407707,71.03196783322534,71.39001240503303,3537200
2015-03-06,70.27202606201172,70.98812071471532,70.10396672887767,70.87851365080141,6466100
2015-03-09,70.17703247070312,70.51315669373312,70.12588325360828,70.14780355024227,4810500
2015-03-10,69.0005874633789,69.85551238901061,69.0005874633789,69.69475613123112,5390300
2015-03-11,68.41603088378906,69.14673720538187,68.2845035229085,69.02251846867432,4637300
2015-03-12,69.9358901977539,69.97242773793506,68.56946758772929,68.6571543392565,4455000
2015-03-13,68.92021942138672,69.84821398868701,68.64255302857684,69.33672179802493,4703800
2015-03-16,69.74592590332031,69.80438375517227,69.03714535529379,69.09559763229815,4687400
2015-03-17,68.78137969970703,69.62900165513739,68.73023048342047,69.3732555737046,4507400
2015-03-18,69.15403747558594,69.45362970717402,67.40034140064442,68.67907730895755,7692100
2015-03-19,68.75948333740234,69.11022492463042,68.46719961052035,69.00061783019362,4386400
2015-03-20,69.66553497314453,69.76783898254533,68.7594607350157,68.83253024900492,8810400
2015-03-23,70.0381851196289,70.23547890699203,69.66552341282294,69.76051878260726,4739400
2015-03-24,70.0455093383789,70.9954297986547,70.00897179188873,70.66660860478375,7118600
2015-03-25,69.60707092285156,70.46930442158583,69.5851506298504,70.46199579897025,4965600
2015-03-26,69.87742614746094,70.1331777562868,69.26363566590791,69.59975982126011,5077700
2015-03-27,70.11128234863281,70.26473561053332,69.54864082943976,69.62171036020085,4245600
2015-03-30,70.52778625488281,70.64470196638018,69.81900565960983,70.3524182624847,5021200
2015-03-31,69.8701171875,70.57889740031251,69.8701171875,70.30853971934478,4397600
2015-04-01,69.48287200927734,69.62170801544111,68.8106234291591,69.53402681141992,4241200
2015-04-02,69.92130279541016,70.09667078448672,69.25635724227106,69.25635724227106,3586200
2015-04-06,70.4985580444336,70.94428383297448,69.80438359865516,69.80438359865516,4861800
2015-04-07,70.30125427246094,70.78352311886191,70.28664259901551,70.63737851017368,3376600
2015-04-08,70.16971588134766,70.58621819465283,69.92127844790235,70.22086509263616,3879100
2015-04-09,70.403564453125,70.6081613645647,69.88476354916072,70.02359955685812,3487000
2015-04-10,70.29393768310547,70.52776345566437,70.25740571620804,70.35239551995673,2704900
2015-04-13,69.80438995361328,70.35241981998188,69.76785797409757,70.15513152102234,3772900
2015-04-14,70.50587463378906,70.73239745899407,69.7020985302468,69.90669547571044,4501700
2015-04-15,70.60813903808594,71.0977164354798,70.51314923776717,70.68851716714258,3508700
2015-04-16,70.47661590576172,70.82004873681208,70.30124796591446,70.53507374399291,3699000
2015-04-17,70.00897979736328,70.23550257678072,69.6801641407394,70.03090009782521,4991600
2015-04-20,70.51316833496094,70.83468093826325,70.32318310802344,70.33780035809035,4468600
2015-04-21,70.71775817871094,71.2877082277887,70.54239021934399,71.02465350131482,4184300
2015-04-22,71.0831298828125,71.3461846778847,70.64470708264162,71.06120957903121,5293600
2015-04-23,69.9505386352539,71.20004613374068,69.74593612378989,70.63739898319938,7827700
2015-04-24,69.54131317138672,69.93589521932225,69.05904994047418,69.93589521932225,5381700
2015-04-27,69.04444122314453,69.61439128229186,69.02252092469224,69.54132176250192,5348500
2015-04-28,68.99329376220703,69.24903987542082,68.7010101007425,69.22711957640922,5065900
2015-04-29,68.96408081054688,69.02984729766021,68.14569305872546,68.84717066379315,4963600
2015-04-30,69.5047836303711,69.65823128078522,68.51102263972547,68.80330626782946,6714400
2015-05-01,69.82628631591797,69.87013248109122,69.24172467045423,69.53400828060919,4622300
2015-05-04,70.11128234863281,70.33049651576394,69.60709868398777,69.7459291199795,3729400
2015-05-05,69.7239761352539,70.27200572134605,69.59244881159798,70.16239868915856,3502800
2015-05-06,69.76783752441406,70.12588203787081,69.38055851615673,70.08934449421655,3376400
2015-05-07,69.52671813964844,69.9066830314641,69.38057350829806,69.52671813964844,3157400
2015-05-08,70.5497055053711,70.5935461056408,69.81899910168977,70.08205385300285,5231600
2015-05-11,70.403564453125,70.95159428370177,70.23550509366285,70.34510659990002,3070300
2015-05-12,70.29393768310547,70.42546502859773,69.41709242972114,70.14779866582347,4229900
2015-05-13,70.44739532470703,70.84928043490574,70.27202180313465,70.34509131636655,3739800
2015-05-14,71.60923767089844,71.60923767089844,70.6885459113151,70.76161544703004,4018500
2015-05-15,71.76997375488281,71.93073003303053,71.42654090153933,71.48499874356517,3809500
2015-05-18,71.645751953125,71.85034881660589,71.36808000281829,71.61652303336395,3328300
2015-05-19,71.57268524169922,71.85766027415902,71.29501883374654,71.56538219203917,3323900
2015-05-20,71.38270568847656,71.85035731024288,71.37539706396073,71.60922287484388,2789800
2015-05-21,71.0246353149414,71.45575484093389,70.80542681557438,71.17077988936491,3406100
2015-05-22,70.33779907226562,71.0319679168721,70.31587877241346,71.0319679168721,3311100
2015-05-26,69.99435424804688,70.35239875926591,69.78244876083868,70.19164248794614,3806200
2015-05-27,70.42546844482422,70.57161304404163,69.9358965808504,70.14049344490833,4028200
2015-05-28,70.92234802246094,71.16348242694082,70.0966519531513,70.54969184264262,5321700
2015-05-29,70.46200561523438,71.05387590810314,70.10396110502889,71.03195561204821,5731700
2015-06-01,70.12588500976562,70.57891935113778,69.88475059105978,70.57891935113778,4407000
2015-06-02,70.184326171875,70.40353466645327,69.68744577938074,69.87742535971284,3959800
2015-06-03,70.1497573852539,70.66502091638873,70.0393421668818,70.53252377753245,3248800
2015-06-04,69.29585266113281,70.38527368540498,69.28113325980893,69.93625612972004,4793700
2015-06-05,68.4935302734375,69.17809773144641,68.38311508034896,69.09712696424482,4741200
2015-06-08,68.33895111083984,68.7585300013951,68.26534284819786,68.67755922770378,4466600
2015-06-09,68.50826263427734,68.69228611890965,68.25063087898232,68.30951974189291,3411900
2015-06-10,68.96463775634766,69.25171392169541,68.55242136265677,68.72908793821743,3892000
2015-06-11,69.25907135009766,69.4062934975313,69.1118548186147,69.19282559571553,3020100
2015-06-12,69.00145721435547,69.2443696076251,68.78063236079845,69.16339880986855,3748500
2015-06-15,68.19172668457031,68.76587892898466,68.11811843045689,68.65546373983963,7203000
2015-06-16,68.86160278320312,68.97937491460115,68.14759063376124,68.2874446887994,2728700
2015-06-17,69.2296371459961,69.39157309502905,68.6407597489544,68.87630958458085,3108900
2015-06-18,70.09822845458984,70.3116907553885,69.28116373101192,69.4357427846684,4035400
2015-06-19,69.82586669921875,70.15710670260101,69.72281400412425,69.84058610596767,5463300
2015-06-22,70.37059783935547,70.57670329759712,69.92894248370155,69.92894248370155,3626700
2015-06-23,70.37059783935547,70.4736505684763,70.03199521282238,70.37796035313625,3679900
2015-06-24,70.14237976074219,70.49570164426724,70.12029784501563,70.12029784501563,4742000
2015-06-25,69.80375671386719,70.65762236074268,69.80375671386719,70.48096147103541,4426400
2015-06-26,69.86268615722656,70.26017198612203,69.80379728777845,70.00254020222619,5119600
2015-06-29,68.96463775634766,69.75225798721598,68.91311140913012,69.48726373982565,3625600
2015-06-30,68.70698547363281,69.7080733871281,68.64810224385913,69.56821939847248,4188500
2015-07-01,69.57559204101562,69.61239898191137,68.8615856848142,69.04560915739152,4808600
2015-07-02,69.67865753173828,69.91420737626932,69.34741187739849,69.6344880749222,3209600
2015-07-06,69.48725891113281,69.87002523301439,69.20018276573407,69.222264682157,4952400
2015-07-07,70.95944213867188,71.15082809561943,69.59030724656604,69.76696818285231,7724800
2015-07-08,70.37792205810547,70.87110350996294,70.30431380820801,70.45153030800294,6055100
2015-07-09,69.62712860107422,71.65874960877669,69.25172470543961,71.65138709632753,9932300
2015-07-10,70.33377075195312,70.86375361513046,69.93627939260726,70.23807495569642,7233600
2015-07-13,71.56302642822266,71.76176924513982,70.78276894676789,70.8858216097544,7263800
2015-07-14,71.49681091308594,71.75444831563,71.20237779466716,71.69555944556554,4479400
2015-07-15,70.92264556884766,71.65137695149424,70.90056365057818,71.45263407111817,5464700
2015-07-16,71.32749938964844,71.65137688387978,71.30541747139979,71.4673534105401,4253000
2015-07-17,71.23916625976562,71.2686106894798,70.70182086134639,71.06250529743129,3573300
2015-07-20,71.6292953491211,71.7544355797846,71.25389150498283,71.4599968976746,3391800
2015-07-21,71.34957885742188,71.75443273124489,71.2833274890006,71.75443273124489,3065400
2015-07-22,71.52622985839844,71.75442274458945,71.25387875932334,71.41581467036406,3371300
2015-07-23,71.305419921875,71.67346688120261,71.00361871956991,71.40111010955785,2742900
2015-07-24,70.79751586914062,71.32014189628282,70.73126449378258,71.1582003297977,3631700
2015-07-27,70.41474914550781,70.97417649761039,70.17183679696399,70.68710030967716,4783400
2015-07-28,70.74600219726562,70.83433550825778,70.40003708248652,70.83433550825778,4937100
2015-07-29,71.05514526367188,71.23180623216629,70.70182332668305,70.79751351462775,3851100
2015-07-30,71.12874603271484,71.31276949347873,70.77542413298038,70.79750604971998,3380700
2015-07-31,70.92264556884766,71.52624233733336,70.81223036154951,71.52624233733336,5049600
2015-08-03,71.73235321044922,71.75444074635722,70.79015385261616,70.80487887655482,3711100
2015-08-04,71.997314453125,72.13717403662608,71.53357749891674,71.62191075417248,3955000
2015-08-05,73.01314544677734,73.13091753388277,72.05622126527712,72.15191143704715,4320400
2015-08-06,72.98372650146484,74.05842314527406,72.9469195524223,73.35913604108136,6224000
