Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-01-02,39.93306350708008,40.496703728795694,39.74518560501054,39.84766475684424,27913900
2015-01-05,39.56583786010742,39.90743604615408,39.49751626824641,39.599995398285124,39673900
2015-01-06,38.98511505126953,39.92451407944966,38.891174496900994,39.608534880189445,36447900
2015-01-07,39.480445861816406,39.67686560149665,38.84848726593277,39.26694571984827,29114100
2015-01-08,40.641876220703125,40.778516144489735,39.89889683872298,39.92451580638524,29645200
2015-01-09,40.30026626586914,40.83828727734796,40.05260869604739,40.658948026105705,23944200
2015-01-12,39.79642105102539,40.59918358690765,39.591462760238684,40.496701183761004,23651900
2015-01-13,39.59145736694336,40.91515727861193,39.33525790948377,40.1123981098378,35270600
2015-01-14,39.24985885620117,39.48898119111334,38.959498580613825,39.24985885620117,29719600
2015-01-15,38.83992004394531,39.608521355651625,38.7801403038961,39.47188148443178,32750800
2015-01-16,39.48897933959961,39.52313687919715,38.57519592811523,38.69475871884193,35695300
2015-01-20,39.6170768737793,39.83911879561402,38.91679682692127,39.54021670972157,36161900
2015-01-21,39.2156867980957,39.40356788063736,38.83992789076454,39.232767192667865,39081100
2015-01-22,40.24903106689453,40.25756963563815,39.35233149220989,39.60853090529803,35898000
2015-01-23,40.2917366027832,40.47107589366213,39.96721555898839,40.44545692575166,26211600
2015-01-26,40.14655685424805,40.24903924651213,39.48897942152804,40.13801828376918,42525500
2015-01-27,36.43164825439453,36.89280914239056,35.961948797844,36.67930909325376,169164000
2015-01-28,35.176273345947266,36.542675864570334,35.1506543778537,36.49997649849679,84507100
2015-01-29,35.87656021118164,35.97050078909692,34.83468179787974,34.95424134877066,63585300
2015-01-30,34.501617431640625,35.509338163341965,34.45891480547717,35.4837159360933,78004900
2015-02-02,35.25313949584961,35.32999967093808,34.35643962498634,34.66388032534023,50352500
2015-02-03,35.52641296386719,35.80823464076399,35.05671342679196,35.552035189427755,52082400
2015-02-04,35.731380462646484,36.04735973027872,35.321460620318724,35.81677920814061,41614800
2015-02-05,36.25233459472656,36.414593573859634,35.74847399265022,36.055914801748266,36548200
2015-02-06,36.21816635131836,36.54268750076882,35.996127622380996,36.44874691084207,34616600
2015-02-09,36.17545700073242,36.499978060736275,36.0473556392761,36.072977866219134,31381100
2015-02-10,36.38042449951172,36.52560629651186,36.02174580884157,36.499987320822214,29670700
2015-02-11,36.19253158569336,36.42311204462391,36.04734984884712,36.42311204462391,38262500
2015-02-12,36.79887390136719,36.79887390136719,36.30355215228472,36.43165350332403,33268800
2015-02-13,37.464988708496094,37.464988708496094,36.85011076587205,37.04653042538065,40264900
2015-02-17,37.48219680786133,37.8434279543945,37.146763667733154,37.81762666705266,33695700
2015-02-18,37.43918991088867,37.58540485987345,37.318779529922864,37.525199669390545,27111700
2015-02-19,37.413387298583984,37.43918858475223,37.02635160137681,37.13816264300037,27603400
2015-02-20,37.72301483154297,37.74021678216671,37.232770722044386,37.42198561703236,29721100
2015-02-23,37.97243881225586,38.00683943312668,37.54239988247238,37.5854031192634,32518800
2015-02-24,37.92082977294922,38.101445320855845,37.77461484302263,37.97243562132385,25271700
2015-02-25,37.83482360839844,37.92083007543916,37.671406727710085,37.80041970920758,29759800
2015-02-26,37.89501953125,38.04123114567733,37.74880463588706,37.83481436284632,28957300
2015-02-27,37.71440887451172,38.0154380623531,37.55099527946844,37.95523288097208,33807700
2015-03-02,37.74021911621094,38.0068411650267,37.45639183477077,37.55960026395955,31924000
2015-03-03,37.22416687011719,37.697212294219646,37.0607532660232,37.46499088991567,31748600
2015-03-04,37.034950256347656,37.16395995432745,36.88013599402282,36.99194374275138,25748700
2015-03-05,37.07796096801758,37.189772020235935,36.8285375749678,37.04355706257547,23193500
2015-03-06,36.432891845703125,37.07795011979578,36.25227631638183,36.983341047979096,36248800
2015-03-09,36.85433578491211,37.095159821952365,36.286684516284716,36.286684516284716,32108000
2015-03-10,36.14906692504883,36.73392005982839,36.14906692504883,36.42429154365848,39159700
2015-03-11,36.106075286865234,36.441505193440406,35.98566488767798,36.389902611467186,32215300
2015-03-12,35.2803840637207,35.822233878338466,35.14277177693762,35.547009304772295,59992500
2015-03-13,35.59002685546875,35.667434003001844,34.92776643344937,35.005173580982465,58007700
2015-03-16,35.74483871459961,35.81364324053068,35.50401467149882,35.66743157234164,35273500
2015-03-17,35.86524963378906,35.97706068115854,35.392207437753875,35.58142234760583,31673400
2015-03-18,36.55331802368164,36.83714536200962,35.547028255291444,35.633034750031,44194800
2015-03-19,36.3726921081543,36.63071480018687,36.312486922711244,36.34688754229546,33879100
2015-03-20,36.880126953125,36.966133397361006,36.544697227294826,36.60490239444714,71904500
2015-03-23,36.86294174194336,37.095163183919645,36.794133930570965,36.88014369478646,26246100
2015-03-24,36.897335052490234,37.12955314684763,36.76832208368183,36.794123365069076,25513300
2015-03-25,35.6588249206543,36.923140340811464,35.641622970883994,36.91453772545809,43469900
2015-03-26,35.44380187988281,35.78783427856939,35.19437855488185,35.45240449436484,37495600
2015-03-27,35.23739242553711,35.63302747000862,35.11698204512724,35.36640214128906,34401400
2015-03-30,35.22879409790039,35.727640912825656,35.18579085408133,35.349204492968646,35049700
2015-03-31,34.970767974853516,35.288995885489115,34.86755954347327,35.07397640623376,34887200
2015-04-01,35.022369384765625,35.056770003567145,34.6697376147925,34.91915768555169,36865300
2015-04-02,34.65253829956055,35.039573998698025,34.50632335502563,34.970766193990606,37487500
2015-04-06,35.736236572265625,35.93405409822936,34.55793075198738,34.69554308661158,39223700
2015-04-07,35.719032287597656,36.045862791336944,35.529817390432086,35.787840090884515,28809400
2015-04-08,35.62443542480469,35.85665691919097,35.29760808983534,35.65883933825549,24753400
2015-04-09,35.67603302001953,35.796443408230715,35.47821548496731,35.47821548496731,25723900
2015-04-10,35.882450103759766,36.0802676218975,35.61582478056366,35.80504296353746,28022000
2015-04-13,35.91685485839844,36.17488087612234,35.59862692572596,35.60722954281655,30276700
2015-04-14,35.82224655151367,36.14907379766344,35.598624455793434,35.95125627048746,24244400
2015-04-15,36.346885681152344,36.51890189401148,35.84804227289086,35.916846789472686,27343600
2015-04-16,36.260887145996094,36.41570144333591,35.96846050445834,36.080271559412004,22509700
2015-04-17,35.796443939208984,35.899655657152685,35.40080886323597,35.839447181217,42387600
2015-04-20,36.90594482421875,37.129563648339364,35.84804933596402,35.89105257741756,46057700
2015-04-21,36.67372131347656,37.11236288198312,36.57911221905606,36.98334988396664,26013800
2015-04-22,36.974754333496094,37.0951647274711,36.59631791707503,36.69952635749115,25064300
2015-04-23,37.27577590942383,37.50799733359564,36.811333061080205,36.88874020247081,46309500
2015-04-24,41.171939849853516,41.40416134253198,39.2625686005046,39.271167938335175,130933700
2015-04-27,41.30955123901367,41.3955610199621,40.61289005848856,40.621489396114576,59248200
2015-04-28,42.281429290771484,42.324432529439704,41.025716348413305,41.094520874095096,60730800
2015-04-29,42.195430755615234,42.41045027036492,41.713785861438474,41.90300408431817,47804600
2015-04-30,41.834197998046875,42.60826959559248,41.7997940868365,41.88580386486243,64725500
