Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2015-01-02,58.423492431640625,58.56195240577801,57.781542515482954,58.058462463757714,10220400
2015-01-05,56.824913024902344,58.15286296343312,56.32771806577909,57.96405304926231,18502400
2015-01-06,56.52280807495117,57.52978770267871,56.025613204210245,56.79343300961687,16670700
2015-01-07,57.09552764892578,57.57384249017918,56.64238777843673,57.05147265049683,13590700
2015-01-08,58.04585266113281,58.071022826044505,57.27173804516605,57.42907798485057,15487500
2015-01-09,57.96404266357422,58.392007564263416,57.50461265058468,58.089917517679694,14488400
2015-01-12,56.85008239746094,57.48573245581028,56.52910749565798,57.422797424501,15176300
2015-01-13,56.64240646362305,57.54239155838829,56.082276383835904,57.196241598233854,17469000
2015-01-14,56.478759765625,56.57316471710999,54.917949800729694,55.98156483599702,23272100
2015-01-15,55.98783493041992,57.05774923632391,55.704625003299164,56.912994401409705,18759600
2015-01-16,57.34728240966797,57.39133741566747,56.000452452956964,56.000452452956964,17713100
2015-01-20,57.328392028808594,57.762651904229386,56.88154706787832,57.35986194503491,16761000
2015-01-21,57.81929016113281,57.89481026879756,57.27804031524099,57.737470308983305,14276400
2015-01-22,58.44866180419922,58.51159684050786,57.47315193569108,58.096216957926956,13559000
2015-01-23,57.20249557495117,58.203179869302076,57.13956057317071,58.0773050641083,14706300
2015-01-26,57.75007247924805,57.863357466477616,56.938197537708724,57.026307549816664,10672500
2015-01-27,57.240264892578125,57.649349672900456,57.01998994983029,57.4227797884645,12301500
2015-01-28,55.35219192504883,57.22768622264783,55.270376880471225,57.196216312314974,17829700
2015-01-29,55.119346618652344,55.5473115848335,54.14383675699904,55.52213661015985,22683000
2015-01-30,55.01863098144531,55.64799076334691,54.28228118901263,54.855000895327436,22679900
2015-02-02,56.3780632019043,56.38435334397341,55.068993406254606,55.28926841955259,20306300
2015-02-03,58.05845260620117,58.108802552181636,57.15217278509332,57.20881767473013,21900900
2015-02-04,57.561248779296875,58.07102869890714,56.96335886868321,57.67453373939187,19632200
2015-02-05,58.12769317626953,58.24097817455611,57.712313248673375,58.146573209044625,12809000
2015-02-06,58.01987838745117,58.51447329802128,57.6774654098773,58.40033563882999,12331200
2015-02-09,58.05793762207031,58.52083070301027,57.85502671319554,57.95648458652176,11360700
2015-02-10,57.709190368652344,58.17207863829324,57.258981915013706,58.17207863829324,12952900
2015-02-11,57.449195861816406,57.59504032234504,56.93557876275501,57.08141838550673,12240600
2015-02-12,58.57154846191406,58.75543719389137,57.7155135418667,57.994517802491124,14843000
2015-02-13,59.20565414428711,59.25637824086761,58.51448571754795,58.78080536626104,12061000
2015-02-17,59.00273895263672,59.015418766415124,58.52082378684667,58.812507881520965,11758700
2015-02-18,57.709190368652344,58.330602946100285,57.316048343690824,58.330602946100285,19177900
2015-02-19,56.71364974975586,57.33506223780134,56.16832582233304,56.84046724264511,19350600
2015-02-20,57.01802444458008,57.03070909893284,56.33954057005248,56.68829599808085,15959900
2015-02-23,56.44097900390625,56.78339198676094,56.26977009359066,56.59950326424028,12771800
2015-02-24,56.70095443725586,56.92922975175947,56.51706572069593,56.64388802751813,9990700
2015-02-25,56.815086364746094,56.878495092874296,56.485358075813934,56.79606423008522,9925700
2015-02-26,56.21269989013672,56.548770525330745,55.851264794467035,56.517063740292144,13984000
2015-02-27,56.14297103881836,56.61220164876648,56.016148686279614,56.364904108538546,13090600
2015-03-02,55.82591247558594,56.13027639193757,55.388383903331096,56.0161387138614,13793700
2015-03-03,55.55959701538086,55.81323201881221,55.24888591195556,55.75616559437343,13493800
2015-03-04,55.280574798583984,55.77516966794378,55.122050553903236,55.77516966794378,13467600
2015-03-05,55.00157928466797,55.28692587291924,54.86207715322647,55.21083248183021,12527600
