Date,Close,High,Low,Open,Volume,Return,MA_20,Volatility
2015-01-02,39.10075378417969,39.51097479578884,38.99136187885649,39.121264424766,7415962,,,
2015-01-05,39.68189239501953,39.982718720798154,39.36055269857974,39.798120251198746,16727338,0.01486259354608599,,
2015-01-06,41.24072265625,41.363789205456754,39.825466906900324,39.845977542885834,25453510,0.03928316335604287,,
2015-01-07,42.122703552246094,42.12953952097019,41.26807899690752,41.32277494658283,19528956,0.021386164916352035,,
2015-01-08,42.97048568725586,43.03201760033081,42.286787742123074,42.38934093058133,20038808,0.02012648912618431,,
2015-01-09,42.77220916748047,43.161916719434714,42.50556543195784,42.94313295694243,13245358,-0.004614248980532087,,
2015-01-12,42.59445571899414,43.41489500250137,42.45771720505675,43.14141524133229,12124312,-0.004155816403831558,,
2015-01-13,42.51925277709961,43.496944032210415,42.20475170807523,43.011516389470415,10516890,-0.0017655570572532309,,
2015-01-14,42.826904296875,43.01150275131948,42.03381453951003,42.197902358271094,10331289,0.007235581523226786,,
2015-01-15,42.30730056762695,43.06620513463855,42.27311525860842,42.929466631858496,10023701,-0.012132647404215047,,
2015-01-16,43.09355163574219,43.18243288667519,42.06800063264182,42.293623110639096,11917018,0.018584288233148616,,
2015-01-20,42.806392669677734,43.2781454793504,42.307293257491814,42.87476327590127,13734983,-0.006663617993052151,,
2015-01-21,42.49874496459961,42.92263797570817,42.44404900402771,42.67650751978197,9517307,-0.007186957038219477,,
2015-01-22,42.792724609375,42.874769896170534,42.0680026314062,42.56710485395182,8902131,0.0069173723840614265,,
2015-01-23,42.724365234375,43.07305162278479,42.66966654342214,42.70385185862039,6528097,-0.0015974532031789446,,
2015-01-26,42.94997787475586,43.05936977183627,42.47138900835259,42.785890029135246,7036901,0.005280655175172511,,
2015-01-27,42.77220916748047,43.086710142739705,42.478218828293166,42.990992929972755,8347425,-0.004138970869642211,,
2015-01-28,42.0133056640625,43.0456926591715,41.92442714435956,42.94997543798021,9293769,-0.017742911067473166,,
2015-01-29,42.45087432861328,42.49189833872556,41.54155660376992,42.074841402289266,9527682,0.010415002048388411,,
2015-01-30,41.2133903503418,42.34149212066506,41.04246376900898,42.06801232382722,12667071,-0.029150965624219927,42.17261085510254,
2015-02-02,41.623600006103516,41.6577853152471,40.871531404826925,41.36379493656518,9711502,0.009953310132329696,42.29875316619873,0.015502377954121667
2015-02-03,41.71931457519531,41.746663914086305,40.9809206912532,41.63043605703436,12028420,0.002299526448403366,42.40062427520752,0.015259473235486536
2015-02-04,40.37244415283203,41.021957023728085,39.887016442335046,41.0014463786782,20380142,-0.03228409757153772,42.357210350036624,0.014584977930948463
2015-02-05,40.45447540283203,40.57754197195865,40.00323587152468,40.52284602271284,13268099,0.0020318623685369186,42.27379894256592,0.013635312688786781
2015-02-06,40.19466018676758,40.86468607931551,40.05108301455777,40.406607961609375,10338310,-0.006422409720489575,42.1350076675415,0.012630357980404582
