Price,Close,High,Low,Open,Volume,Return,Next_Return,Daily_Return,Return_lag1,Return_lag2,Volatility,High_Low_Range,Volume_Change,Volume_lag1,Volume_MA_20,Volume_Ratio,Volume_Volatility,MA_5,MA_10,MA_20,MA_30,Distance_from_MA_5,Distance_from_MA_10,Distance_from_MA_20,Distance_from_MA_30,OBV,OBV_MA,OBV_Divergence,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Position,ROC_5,Close_Position
2015-02-13,30.825828552246094,30.91320900180044,30.59281463737785,30.75786639188827,3152700.0,0.005064872456556513,0.03149438310980912,0.5064872456556513,1.055662423315873,-0.12779498573676218,0.011976956319281543,1.0393698384442773,-4.60816944024206,-28.52817784697894,4760400.0,0.6622762793042601,-0.05519184409762723,30.48213310241699,30.241351699829103,29.711244773864745,29.03453280131022,1.1275308347821957,1.9327074339084311,3.751387014797115,6.169535301959599,52161800.0,43310565.0,20.436664818387847,63.1961740513615,29.711244773864745,0.6967217957740391,31.104688365412823,28.317801182316668,0.8999386071821811,1.4053021651888353,0.7272722018321982
2015-02-17,30.83553695678711,31.282148338438333,30.689903494968423,30.82582781242187,2960800.0,0.0003149438310980912,-2.3929494092239656,0.03149438310980912,0.5064872456556513,1.055662423315873,0.011940844058076286,1.9206568197592317,-6.086846195324647,-4.60816944024206,4509195.0,0.6566138745385817,-0.07268208122386656,30.61417427062988,30.379218292236327,29.838431644439698,29.17887217203776,0.7230725356182324,1.5020750704023156,3.341681373301063,5.677617609692736,55122600.0,45105595.0,22.207899042236335,63.28506771011777,29.838431644439698,0.654887780991352,31.148207206422402,28.528656082456994,0.8806397604632428,2.187899243035836,0.24590076794157129
2015-02-18,30.097658157348636,30.942335184956804,29.835516819280933,30.796699873699254,5233400.0,-0.023929494092239656,2.741954117281642,-2.3929494092239656,0.03149438310980912,0.5064872456556513,0.013283122759933085,3.6774235387002365,76.75628208592273,-6.086846195324647,4418930.0,1.1843138497328538,1.0195631175433644,30.55592041015625,30.3898983001709,29.909306621551515,29.310589853922526,-1.4997494647724505,-0.9616358038967793,0.6297422343499006,2.68526941064197,49889200.0,46287020.0,7.782268117498167,60.5080936190215,29.909306621551515,0.5970902618470693,31.103487145245655,28.715126097857375,0.5788622540980927,-0.9584718077143959,0.2368422373508671
2015-02-19,30.92292213439941,32.25304548662153,30.437475952860428,31.495746924931613,11834100.0,0.02741954117281642,0.3139611202874981,2.741954117281642,-2.3929494092239656,0.03149438310980912,0.013992844024878492,5.871274150192356,126.12641877173539,76.75628208592273,4672065.0,2.5329484927970825,1.7648673052894,30.670486450195312,30.49669666290283,29.995230674743652,29.47175801595052,0.8230573212916564,1.3976119322295442,3.092796550609246,4.923914337459951,61723300.0,47721580.0,29.34043675838059,74.78456807555672,29.995230674743652,0.6137349393425696,31.22270055342879,28.767760796058514,0.8778876678625704,1.8874084514707445,0.267379559147669
2015-02-20,31.020008087158203,31.301567728163796,30.621942413331684,31.029715380034947,4371600.0,0.003139611202874981,-1.8466351907083678,0.3139611202874981,2.741954117281642,-2.3929494092239656,0.013751978941119016,2.1909256532833283,-63.059294749917605,126.12641877173539,4388865.0,0.99606618111972,-0.8671900934426838,30.74039077758789,30.568542671203613,30.06562042236328,29.59150136311849,0.9096088322148951,1.4768954503672924,3.174348812323305,4.8274222605688415,66094900.0,48872940.0,35.23823203596919,71.5328892808406,30.06562042236328,0.6473066838951699,31.36023379015362,28.77100705457294,0.8685994940805689,1.139602521565695,0.5857134293546042
2015-02-23,30.44718170166016,31.05884300734975,30.25300250997742,30.82582908842848,4533000.0,-0.018466351907083678,0.733416809224674,-1.8466351907083678,0.3139611202874981,2.741954117281642,0.014221240456777477,2.646683378673405,3.6920120779577292,-63.059294749917605,4483505.0,1.0110393542552087,0.05250499152996354,30.664661407470703,30.57339725494385,30.123873901367187,29.66723092397054,-0.709219328792457,-0.412828028992688,1.0732610332640502,2.628997561951209,61561900.0,49929660.0,23.297254577739963,61.233512391723416,30.123873901367187,0.6251293471811821,31.374132595729552,28.87361520700482,0.6292963615253484,-1.2283428162982637,0.24096479677543522
2015-02-24,30.670486450195312,31.04913383664735,30.27242077422522,30.330673790949376,3582300.0,0.00733416809224674,1.8993271712086646,0.733416809224674,-1.8466351907083678,0.3139611202874981,0.013870055758533879,2.5324445495294143,-20.972865651886163,3.6920120779577292,4507400.0,0.7947597284465545,-0.29089481600790107,30.631651306152342,30.622912788391112,30.169020462036134,29.74296054840088,0.12678109859252074,0.15535315707209738,1.662188498265,3.118472017219215,65144200.0,51010275.0,27.707996085102458,58.293899094591474,30.169020462036134,0.6306223059495187,31.43026507393517,28.907775850137096,0.6987980695529509,-0.5352606858220063,0.5125002980235064
2015-02-25,31.253019332885746,31.28214861807178,30.592814176617427,30.66077633595167,2377100.0,0.018993271712086646,0.9009017256206064,1.8993271712086646,0.733416809224674,-1.8466351907083678,0.014395957730902758,2.2056571050369076,-33.64319012924657,-20.972865651886163,4472120.0,0.5315376152697154,-0.4843259430333585,30.862723541259765,30.709321975708008,30.243293666839598,29.837460645039876,1.264618759599107,1.77046356675611,3.3386762604936315,4.744233112482345,67521300.0,52209745.0,29.327005906655934,65.38458470896155,30.243293666839598,0.667262846038621,31.57781935891684,28.908767974762355,0.8783088148997975,3.838707880516666,0.9577428843906634
2015-02-26,31.534578323364254,32.214203606505784,31.447197876908064,31.61225147739636,5132500.0,0.009009017256206064,1.6933502471784045,0.9009017256206064,1.8993271712086646,0.733416809224674,0.013562869826691854,2.4322688628737383,115.9143494173573,-33.64319012924657,4577215.0,1.1213150354527808,1.5721312321932919,30.985054779052735,30.827770614624022,30.359315204620362,29.93487351735433,1.773511611420553,2.292762968740069,3.8711779591294264,5.343950443226419,72653800.0,53817370.0,35.00065127671605,64.0797992430232,30.359315204620362,0.6805032516527776,31.72032170792592,28.998308701314805,0.9317624919092823,1.9780025519788202,0.11392411175601004
2015-02-27,32.06856918334961,32.13653134318144,31.68021451340484,31.845264414807883,4415200.0,0.016933502471784045,-0.21192915123778855,1.6933502471784045,0.9009017256206064,1.8993271712086646,0.01282622726074885,1.4229410335323667,-13.97564539698003,115.9143494173573,4514175.0,0.9780746205009775,-0.17925480397730445,31.194766998291016,30.967578887939453,30.528250408172607,30.04684969584147,2.8011178448823304,3.555299881189436,5.045552085633606,6.728557262986372,77069000.0,55929555.0,37.79655496990813,67.33870041437379,30.528250408172607,0.663416687657014,31.855083783486634,29.20141703285858,1.0804492123257181,3.380273445594278,0.8510636570974118
2015-03-02,32.000606536865234,32.185078428169064,31.699632320375624,31.86468221926865,2803000.0,-0.0021192915123778855,-0.6067995451536579,-0.21192915123778855,1.6933502471784045,0.9009017256206064,0.012383256303428602,1.5169903333994545,-36.51476716796521,-13.97564539698003,4244350.0,0.6604073650853488,-0.452171720700933,31.505451965332032,31.085056686401366,30.663204193115234,30.16918207804362,1.571647256728964,2.9453053912698506,4.361587051787252,6.070514122935009,74266000.0,57491615.0,29.177098260328922,69.58331457478117,30.663204193115234,0.6751628853080723,32.01352996373138,29.31287842249909,0.9952147003532903,5.10203161141963,0.6199951171875021
2015-03-03,31.806427001953125,32.15594878829214,31.77730142097815,32.00060618365923,3285300.0,-0.006067995451536579,-0.24418724028120176,-0.6067995451536579,-0.21192915123778855,1.6933502471784045,0.012602978466376405,1.190474388370439,17.20656439529076,-36.51476716796521,4176025.0,0.7867050604342647,0.2168539605541684,31.732640075683594,31.18214569091797,30.780681991577147,30.28633632659912,0.23252690634484185,2.002047316509657,3.3324310704248323,5.019064237290987,70980700.0,58656820.0,21.010139997360923,65.27193144688982,30.780681991577147,0.6584172228030275,32.0975164371832,29.463847545971092,0.8894737921682678,3.7036926479872596,0.07692006729528182
2015-03-04,31.728759765625,32.13653274236997,31.515162280476623,32.13653274236997,6560000.0,-0.0024418724028120176,0.3671894837682155,-0.24418724028120176,-0.6067995451536579,-0.21192915123778855,0.012215856748921231,1.9583824469765223,99.67735062246979,17.20656439529076,4267185.0,1.5373132404618033,1.2176442363160855,31.827788162231446,31.345255851745605,30.867577075958252,30.387956364949545,-0.3111381667544162,1.223483118763688,2.789926425218179,4.412285527110934,64420700.0,59257185.0,8.713736570510394,64.7303107508471,30.867577075958252,0.6633553498686275,32.19428777569551,29.540866376220997,0.8245555680817599,1.522222309697483,0.34375223517631276
2015-03-05,31.845264434814453,32.10740578161333,31.651085247890112,31.83555714211521,5114600.0,0.0036718948376821547,-0.24388943758688608,0.3671894837682155,-0.24418724028120176,-0.6067995451536579,0.012090565547062091,1.432930584254629,-22.033536585365855,99.67735062246979,4331370.0,1.180827313298102,-0.26639791831895654,31.889925384521483,31.43749008178711,30.96709337234497,30.475983810424804,-0.14004720666015438,1.297095766762821,2.835820113662107,4.492982516683398,69535300.0,60304825.0,15.306362301855614,63.123643789429224,30.96709337234497,0.6526517536515445,32.272396879648056,29.66178986504188,0.8363857744793357,0.9852236115680315,0.4255324329588915
