Date,Close,High,Low,Open,Volume,Return,MA_20,Volatility
2015-01-02,85.94351959228516,87.346116712975,85.11846040537891,87.0069307652091,5865400,,,
2015-01-05,84.68761444091797,85.57684470535258,84.13757719311295,85.51267380967705,7789400,-0.014613145439297592,,
2015-01-06,84.23841094970703,85.4301640462054,83.56920123704603,84.86178830887346,6793100,-0.005304240698907892,,
2015-01-07,85.10011291503906,85.39346646050036,84.43089642383973,84.99927197808984,6589500,0.010229323602109375,,
2015-01-08,85.98018646240234,86.44772114990931,85.76933529145568,86.05352660830565,7579400,0.010341626082704725,,
2015-01-09,86.40188598632812,87.33694841243593,86.16353399767256,86.21854260680945,8621300,0.004904612809954578,,
2015-01-12,86.5943832397461,86.86940525423688,85.9618368028775,86.80523438340241,6586200,0.002227928837669424,,
2015-01-13,87.26361846923828,88.40036285112083,86.81441528290976,87.34612089482809,9364300,0.007728390739146773,,
2015-01-14,86.38355255126953,86.90608886494815,85.5218232994095,86.17270137475644,6509300,-0.010085141246795604,,
2015-01-15,86.49356079101562,87.05276721101859,86.20937644429675,86.73191278825504,5662200,0.0012734859414447186,,
2015-01-16,87.25444030761719,87.30027964656247,86.154366113942,86.17269765305942,6117000,0.0087969498497118,,
2015-01-20,86.85108184814453,87.44695832057917,85.94352023283425,87.29111574914134,7940600,-0.004622784331096641,,
2015-01-21,86.32853698730469,86.85107325887925,86.00768260898712,86.51188734212964,7474700,-0.0060165613337263,,
2015-01-22,87.22694396972656,87.44695742091064,86.1818713339753,86.70440765185093,7014200,0.010406836647237405,,
2015-01-23,86.83274841308594,87.57529817358163,86.5668956236748,87.0160917879412,4664700,-0.00451919485769714,,
2015-01-26,87.06192779541016,87.08942860117538,86.10852689564199,86.5852238484755,5446900,0.0026393196865537316,,
2015-01-27,86.14519500732422,86.85107465093677,85.58598865582164,86.11769420218491,5390000,-0.010529663324710614,,
2015-01-28,84.95344543457031,86.60356374751974,84.89844382217241,86.3010408911288,6198400,-0.01383419670304975,,
2015-01-29,85.45765686035156,85.7143403970297,83.89921011121722,85.35681590035632,7681700,0.005935149812959395,,
2015-01-30,83.38583374023438,85.20096382365755,83.26666125266507,84.79760002865217,10212300,-0.024243855919227952,86.02923278808593,
2015-02-02,84.27507781982422,84.38508805340652,82.56078839886995,83.6975398302471,9392000,0.010664210450423095,85.9458106994629,0.010098542488490141
2015-02-03,86.26436614990234,86.27353541617288,84.51341397367796,84.7334274054646,12329100,0.02360470475424692,86.0246482849121,0.010953018752648883
2015-02-04,92.84651184082031,93.45155764026349,90.59135448618194,91.1138908611091,32640500,0.07630202347374948,86.45505332946777,0.019974148409422438
2015-02-05,94.09324645996094,94.27658981785353,92.14061242141175,92.36979511582787,14089500,0.013427910154320877,86.90471000671387,0.020030441231520226
2015-02-06,93.52488708496094,94.41411721261846,93.18570111460637,94.12076359263781,8535200,-0.006040384367456686,87.2819450378418,0.020144612053662643
2015-02-09,93.25902557373047,93.96490519879511,93.00233507960615,93.32319644873635,5461800,-0.00284268198034765,87.62480201721192,0.020208802894833826
2015-02-10,93.43321228027344,93.68073354164164,92.75483336804152,93.46988235581323,5726300,0.0018677731776777229,87.96674346923828,0.020210638230660695
2015-02-11,93.38738250732422,93.52488655176404,92.65399496450273,93.51572427820268,5868200,-0.0004905083731012727,88.27293167114257,0.020214302156074813
2015-02-12,94.95497131347656,95.20248553479239,93.23151305357204,93.6532153469405,6816800,0.01678587368084128,88.70150260925293,0.020150809976189142
2015-02-13,95.495849609375,95.71587004600252,94.8174707483599,95.09249279709368,5175600,0.005696155645319889,89.1516170501709,0.02013285133169255
