Date,Close,High,Low,Open,Volume,Return,MA_20,Volatility
2015-01-02,57.5611457824707,58.1855619298159,57.281805510520776,57.322881643769314,3146200,,,
2015-01-05,56.99424743652344,57.58579264729215,56.81349489922144,57.290023176054994,4845500,-0.00984862858862523,,
2015-01-06,57.28180694580078,58.25951045871212,56.85457252490904,57.44612401950096,5127400,0.005045412865528398,,
2015-01-07,56.87923049926758,57.947304104513016,56.238378814166204,57.53650511750436,9043000,-0.00702799838200141,,
2015-01-08,58.22663879394531,58.736025422185946,57.23250620043427,57.51184644581865,7472200,0.023688933251216904,,
2015-01-09,57.454345703125,57.602233586938894,56.69847708287399,57.53650424562272,8141700,-0.01326356985079169,,
2015-01-12,57.035316467285156,58.01301983278034,56.92029327937909,57.692597199571495,5797600,-0.0072932557269911324,,
2015-01-13,57.002445220947266,58.1691186994376,56.534134790471235,57.56934963036827,3364800,-0.0005763314446890488,,
2015-01-14,57.31466293334961,57.41325065531984,56.45198275634841,56.501276617333524,3376100,0.005477268759123577,,
2015-01-15,57.298221588134766,58.55526506061917,57.29001012434223,57.873343736553615,4055000,-0.00028686106440101167,,
2015-01-16,58.07054138183594,58.234858458929786,57.05176171360575,57.17499638727879,4263300,0.013478948775281108,,
2015-01-20,59.1796760559082,59.23718763905293,58.22662606832534,58.22662606832534,6163300,0.019099781880442368,,
2015-01-21,59.352210998535156,59.56582813732192,58.423807933807694,58.84282447996454,5195900,0.0029154424986030936,,
2015-01-22,59.53296661376953,59.72193683654609,58.85925677286322,59.72193683654609,4582800,0.0030454739965599664,,
2015-01-23,59.261837005615234,59.86160605593362,59.19611395666622,59.532965738017765,2903200,-0.004554276791097878,,
2015-01-26,59.24541091918945,59.294704775560945,58.38273082293018,59.040011493250866,3466600,-0.0002771781513324356,,
2015-01-27,58.933223724365234,59.27007562442513,58.70317103294748,58.95787065994341,3661600,-0.005269390320374989,,
2015-01-28,58.30881118774414,59.46726111071039,58.136276359570246,59.24543240828547,3105200,-0.0105952550558156,,
2015-01-29,59.24541091918945,59.286493311694386,57.85690879399084,58.30879003837294,4416600,0.01606274784834194,,
2015-01-30,59.15504837036133,60.36279827751666,58.80997875925823,59.993075464225214,6720100,-0.0015252244423011874,58.166659927368165,
2015-02-02,58.90036392211914,59.15505730186988,57.700831567915564,59.04825181610563,6274500,-0.004305371312481099,58.23362083435059,0.010176697284905023
2015-02-03,58.24306106567383,58.85925934717126,57.38859869646889,58.81817695442087,6811500,-0.011159572075215562,58.296061515808105,0.010255519338693933
2015-02-04,57.69260025024414,57.91442890485182,57.32287746817274,57.700817983613,5376400,-0.009451096926533453,58.31660118103027,0.01047446807962736
2015-02-05,58.67030334472656,58.80175573643556,58.07053417797761,58.08696337633102,3847000,0.01694676770056458,58.406154823303225,0.010940068280399716
2015-02-06,57.80762481689453,58.65386959345716,57.70903081900889,58.46490559954397,3246000,-0.014703836159892125,58.38520412445068,0.010205306114004683
2015-02-09,57.19142150878906,57.72546131516666,57.002451262854755,57.51184413895691,3771200,-0.01065955070905078,58.37205791473389,0.01004674711895334
2015-02-10,57.922637939453125,57.971931795675495,57.421462840215696,57.60221533742172,6888000,0.012785421508568318,58.41642398834229,0.010298730859916276
2015-02-11,57.88124084472656,58.435647830759265,57.67437435662809,57.922616667571944,3456400,-0.0007146962949069469,58.46036376953125,0.0102997663387724
2015-02-12,58.36119842529297,58.3777512869781,57.78197452765335,58.07986290731573,3383500,0.008292109387460167,58.51269054412842,0.010385693875066111
2015-02-13,58.38603591918945,58.65910138727365,58.07987734564224,58.49361060768427,2691900,0.0004255823143912707,58.56708126068115,0.010382427097407177
2015-02-17,59.213504791259766,59.271427197719696,58.17090147498099,58.261923301285,3971600,0.014172376306135659,58.624229431152344,0.010427382130899785
2015-02-18,58.75839614868164,59.12247710474119,58.08814401114482,59.089384001246124,3800000,-0.007685892672330108,58.60316543579101,0.009677061857361714
2015-02-19,58.84941482543945,58.990082603525394,58.55979652423352,58.6094488029628,2337000,0.001549032695302044,58.57802562713623,0.009657875418923158
