Date,Close,High,Low,Open,Volume,Return,MA_20,Volatility
2015-01-02,77.96934509277344,78.4464075381313,77.22394023497388,78.0985534543549,18177500,,,
2015-01-05,76.7170639038086,78.76443998031914,76.38908397427544,77.50222453088053,26452200,-0.016061199276135918,,
2015-01-06,75.68343353271484,77.11460555449486,74.8982729209875,76.756818236037,27399300,-0.013473278544519962,,
2015-01-07,75.68343353271484,76.88601900151762,75.35545360959148,76.2896966938885,22045300,0.0,,
2015-01-08,77.70098876953125,77.75068545088082,75.61385705788155,76.26980927233193,23961000,0.026657818529656208,,
2015-01-09,77.2636947631836,78.13830796776439,76.72700236473179,77.7208754916462,21157000,-0.0056279078718639575,,
2015-01-12,76.24993896484375,77.5220952115009,75.74306160378057,77.36307188934407,19190200,-0.01312072638316153,,
2015-01-13,75.9815902709961,77.60160816621499,75.38526796826591,76.75681760545976,25179600,-0.003519329949514871,,
2015-01-14,75.81263732910156,76.72699874286471,75.56416905910181,75.95177895368944,25918600,-0.0022236036557269356,,
2015-01-15,73.59630584716797,76.10086271460418,73.08942844468505,75.93190610799319,34134000,-0.029234327679599548,,
2015-01-16,74.7193832397461,74.85852487323916,73.38758928433337,73.58636846264514,21791500,0.015259969636388204,,
2015-01-20,75.77288055419922,75.84245136562846,74.36158261797765,75.25606989538912,22821600,0.014099384507402224,,
2015-01-21,76.26982116699219,76.82639527084187,75.38527469609286,75.69338051974273,25096700,0.006558291161143259,,
2015-01-22,77.17423248291016,77.27361825674282,76.2101745531714,76.69717015280544,19519500,0.011858049515256708,,
2015-01-23,77.35314178466797,77.71093669151557,76.56798116034403,77.17424433124417,16746500,0.002318251779147129,,
2015-01-26,77.02515411376953,77.98921209461085,76.81644170286299,77.50221646916226,19260800,-0.004240133798462553,,
2015-01-27,75.3156967163086,76.40895552865817,75.16661424584059,76.23999893403085,20110000,-0.022193495321489287,,
2015-01-28,75.77288055419922,77.16430436543375,75.53435314110608,76.42884041851755,53306400,0.006070233136296954,,
2015-01-29,77.5220947265625,77.5419688503831,73.7553151113411,76.3791392493205,61293500,0.023084963374357947,,
2015-01-30,75.44491577148438,77.6811303979707,75.28589242503978,77.5221070515261,42649500,-0.02679467011830361,76.25143165588379,
2015-02-02,74.5305404663086,75.67349602974973,73.29813996495504,75.6436810504456,41955300,-0.012119773689526547,76.07949142456054,0.015728882667325063
2015-02-03,74.93801879882812,75.11691622561966,73.40745361020022,74.72930639801275,26957700,0.005467266572469542,75.99053916931152,0.01546003699556137
2015-02-04,75.16661834716797,75.88220817833964,74.55042189016447,74.62992597378923,20277400,0.003050514972293694,75.96469841003417,0.015201025956554473
2015-02-05,75.14673614501953,75.51447187502725,74.74918543902585,75.24612192585569,15062600,-0.00026450840260772157,75.93786354064942,0.015200928127913784
2015-02-06,74.01371765136719,75.23617709810016,73.7950643954901,75.21630297604253,21211000,-0.015077414559506952,75.75349998474121,0.014140993373070291
2015-02-09,73.9839096069336,74.37151947587766,72.99996986332235,73.59629973798953,16194300,-0.00040273675447566326,75.58951072692871,0.014125163791450786
2015-02-10,74.72931671142578,74.87839160211882,74.04354188363952,74.3913959330059,15811300,0.010075259721369578,75.51347961425782,0.01412244588641788
2015-02-11,76.04122924804688,76.27975665712269,74.57029379633848,74.62992375294503,20877400,0.017555526991999137,75.51646156311035,0.014692361587372835
2015-02-12,75.76295471191406,76.39903293096582,75.42503389280192,76.38909207617267,17235000,-0.00365952180001039,75.51397743225098,0.01470803163600628
2015-02-13,75.27593994140625,76.01141143111928,75.03741254123817,75.99152972455984,18621900,-0.006428138558741137,75.59795913696288,0.013114171496613558
2015-02-17,75.13679504394531,76.43877379134005,74.61998443571501,74.83863770242172,25254400,-0.0018484644305902798,75.61882972717285,0.012701006275713089
2015-02-18,76.23999786376953,76.4288361625547,74.98771574512718,75.47471898066269,22426400,0.014682590855505495,75.64218559265137,0.012734846263022789
2015-02-19,78.93340301513672,79.35082791439771,76.47853514436567,76.518290979912,45851200,0.03532798041495133,75.77536468505859,0.014908299062868148
2015-02-20,79.41045379638672,79.84775275787159,78.71473815047806,79.06259976475698,36931700,0.0060437123325154385,75.88717575073242,0.014758250397089563
2015-02-23,78.35694885253906,79.6986835572241,77.89976815227924,79.47008941576932,24139100,-0.0132665775534907,75.93736610412597,0.01512154284231694
2015-02-24,77.96934509277344,78.99304080024444,77.62149100899704,78.01904178302021,18897100,-0.004946641815967823,75.98457565307618,0.015134641093180311
2015-02-25,79.0725326538086,79.70861076076334,78.01902971091154,78.01902971091154,25593800,0.014148990987708165,76.17241744995117,0.014403070028956168
2015-02-26,79.91734313964844,80.87146044786219,79.2315682439181,79.3905840039619,31111900,0.010683994270659802,76.37964057922363,0.014499300606350964
2015-02-27,78.48615264892578,80.73230776997421,78.13829861268249,80.18567458255669,30739200,-0.017908384269254007,76.4278434753418,0.014372635658662933
2015-03-02,79.2613754272461,79.37070206893013,78.03890824416538,78.51597064266385,21662500,0.009877191735820467,76.61866645812988,0.012946719354957323
2015-03-03,79.11229705810547,79.2116828513426,78.03891229278447,79.12223791222418,18635000,-0.0018808450943103017,76.84775428771972,0.01253191923694581
2015-03-04,80.40432739257812,80.65279564312216,78.36688470505737,78.81413210562619,28126700,0.016331599290104082,77.12106971740722,0.012872527567638323
2015-03-05,80.7124252319336,81.48764495690261,80.55340949528188,80.73230693817082,27825700,0.003831856435427383,77.3983600616455,0.012871942759887161
2015-03-06,79.51979064941406,80.83170286772635,79.3408931840692,80.40433712177196,24488600,-0.014776344275276077,77.61701278686523,0.01349765613175899
2015-03-09,78.95327758789062,79.42039913502542,78.14823526048082,79.19180499695854,18925100,-0.007124176974019902,77.8639907836914,0.013049284077218521
2015-03-10,77.07485961914062,78.77438165908981,77.07485961914062,78.01903600267357,23067100,-0.02379151348921449,78.01853828430175,0.01438021613763511
2015-03-11,77.0947265625,77.94945792977447,76.78662836591818,77.32332068369394,20215700,0.0002577616548060657,78.13680877685547,0.014262395855214351
2015-03-12,78.44639587402344,78.56566336329173,77.43264875451513,77.62147946754509,16093300,0.017532578060675208,78.2570671081543,0.01426105019296866
2015-03-13,77.5718002319336,78.8936457218357,77.20406444691261,78.11842589963216,18557300,-0.011148958882628013,78.34750938415527,0.014504186121900882
